id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1665970,Rental unit in  Isaraphab Rd · ★5.0 · 2 bedrooms · 1 bed · 1 bath,8807437,Oillie,,Bangkok Yai,13.74162,100.47567,Entire home/apt,1800,1,3,2023-01-06,0.24,11,365,2,
920116,Rental unit in Bangkok · ★4.73 · 1 bedroom · 1 bed · 1 bath,4836941,GrongGaew,,Suanluang,13.73786,100.64065,Entire home/apt,1585,30,11,2017-12-30,0.13,4,91,0,
1666361,Rental unit in  BangkokYai · 2 bedrooms · 2 beds · 1 bath,8807437,Oillie,,Bangkok Yai,13.74308,100.47737,Entire home/apt,3000,1,1,2016-01-10,0.01,11,365,0,
923795,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,4968824,Sanjay,,Khlong Toei,13.72468,100.56838,Private room,3000,1,0,,,1,0,0,
1412787,Rental unit in Bangkok · ★4.71 · 1 bedroom · 2 beds · 1 bath,7616231,Jeab,,Khlong San,13.72174,100.50769,Entire home/apt,1660,3,103,2023-05-28,0.89,1,63,19,
1685582,Rental unit in Bangkok · ★4.67 · Studio · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720785,100.547241,Entire home/apt,750,1,185,2023-05-22,1.57,39,352,11,
1419797,Rental unit in Bangkok · ★4.93 · 2 bedrooms · 2 beds · 2 baths,7644106,Jirapha,,Parthum Wan,13.74381,100.54792,Entire home/apt,2250,7,100,2023-06-15,0.83,1,166,15,
933070,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,1203066,Tienchai,,Min Buri,13.78238,100.74811,Private room,1620,30,0,,,2,0,0,
1704776,Home in Bangkok · ★4.76 · 1 bedroom · 1 bed · 1 bath,2129668,Wimonpak,,Bang Kho laen,13.69757,100.5288,Entire home/apt,1000,250,19,2017-08-03,0.16,44,365,0,
933092,Rental unit in Bangkok · 1 bedroom · 2 beds · 1 bath,1203066,Tienchai,,Min Buri,13.78235,100.7482,Private room,1620,1,0,,,2,0,0,
1420577,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,7647775,Hataipat,,Khlong San,13.71847,100.50914,Entire home/apt,3120,45,2,2018-11-30,0.02,5,55,0,
1765918,Rental unit in Bangkok · ★4.77 · 2 bedrooms · 2 beds · 2 baths,9279712,Jing,,Phaya Thai,13.77486,100.54272,Entire home/apt,1850,15,133,2023-05-27,1.14,3,134,5,
1421233,Rental unit in Bangkok · ★4.56 · 1 bedroom · 2 beds · 1 bath,7647775,Hataipat,,Khlong San,13.71672,100.5092,Entire home/apt,1309,5,75,2020-02-27,0.66,5,55,0,
1791481,Rental unit in Bangkok · ★4.84 · 1 bedroom · 1 bed · 1 bath,9399478,Piyakorn,,Khlong Toei,13.70719,100.59936,Entire home/apt,1577,30,78,2019-05-31,0.73,1,146,0,
1444053,Condo in Khet Chatuchak · 1 bedroom · 1 bed · 1 private bath,7753623,Kia,,Chatu Chak,13.79616,100.56478,Private room,1636,2,0,,,1,180,0,
936765,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,4785506,Ian,,Phra Khanong,13.68469,100.60719,Entire home/apt,1290,30,2,2013-04-17,0.02,1,87,0,
1793000,Rental unit in Bangkok · ★4.85 · 2 bedrooms · 4 beds · 2 baths,9407280,Timo,,Vadhana,13.74668,100.56137,Entire home/apt,4014,21,289,2023-03-11,2.47,1,323,4,
941803,Serviced apartment in Bang Kapi · 1 bedroom · 1 bed · 1 bath,610315,Kasem,,Bang Kapi,13.7703,100.63148,Private room,1937,1,0,,,3,365,0,
941865,Serviced apartment in Bang Kapi · 1 bedroom · 1 bed · 1 bath,610315,Kasem,,Bang Kapi,13.76872,100.63338,Private room,1937,1,0,,,3,365,0,
1452584,Rental unit in Bangkok · 1 bedroom · 1 bed · 2 baths,578672,Warin,,Vadhana,13.73862,100.585,Private room,1049,3,1,2014-01-01,0.01,1,365,0,
1808600,Rental unit in Bangkok · ★4.99 · 1 bedroom · 1 bed · 1 bath,9478184,Shine,,Khlong Toei,13.72097,100.57823,Entire home/apt,2113,60,83,2018-09-12,0.71,1,90,0,
1816517,Rental unit in Bangkok · ★4.73 · 1 bedroom · 1 bed · 1 bath,8492603,Sudhichai,,Ratchathewi,13.75351,100.53308,Entire home/apt,1385,25,78,2023-06-17,0.68,1,154,2,
1453230,Rental unit in Bangkokfdsa · 1 bedroom · 1 bed · 1 bath,7795450,Kirawut,,Vadhana,13.7214,100.58484,Private room,1758,1,0,,,1,0,0,
1457235,Serviced apartment in Bangkok · ★4.78 · 2 bedrooms · 1 bed · 1 bath,5793490,Nicky,,Bang Kho laen,13.69945,100.52725,Entire home/apt,850,1,9,2023-02-19,0.09,6,89,3,
952677,Hostel in Klong San · ★2.50 · 1 bedroom · 2 beds · 1 private bath,5171292,Somsak,,Khlong San,13.7204,100.50757,Private room,700,2,4,2019-12-27,0.03,5,87,0,
1817644,Hostel in Bangkok · ★4.91 · 1 bedroom · 3 beds · 3 shared baths,8626494,Paula,,Phra Nakhon,13.76044,100.50095,Private room,1350,1,23,2019-05-03,0.22,7,365,0,
1821471,Hostel in Bangkok · ★4.65 · 1 bedroom · 1 bed · 3 shared baths,8626494,Paula,,Phra Nakhon,13.76222,100.50212,Hotel room,700,1,151,2020-03-09,1.29,7,365,0,
959254,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,5153476,Natcha,,Khlong Toei,13.71516,100.56806,Entire home/apt,1400,30,0,,,1,0,0,
1823321,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,9545111,Penjit,,Wang Thong Lang,13.78938,100.6134,Private room,600,1,0,,,1,365,0,
960858,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,3769704,Pat,,Sai Mai,13.9077,100.64473,Private room,1500,1,0,,,1,0,0,
1463101,Rental unit in Bangkok · ★3.88 · 1 bedroom · 1 bed · 1 bath,7840606,Nap,,Phaya Thai,13.78519,100.5496,Entire home/apt,20000,1,8,2022-12-03,0.09,1,0,1,
1842066,Rental unit in กรุงเทพมหานคร · ★4.57 · 1 bedroom · 1 bed · 1 bath,9626074,Weera,,Bang Rak,13.72287,100.51678,Private room,2500,180,15,2015-12-08,0.13,1,0,0,
1485092,Rental unit in Bangkok · Studio · 1 bed · 1 bath,5469970,Yair,,Suanluang,13.72219,100.6145,Entire home/apt,997,10,2,2016-11-13,0.02,13,365,0,
1485265,Rental unit in Bangkok · ★4.18 · Studio · 1 bed · 1 bath,5469970,Yair,,Suanluang,13.71916,100.63024,Entire home/apt,1013,28,11,2023-04-23,0.10,13,350,2,
1849029,Rental unit in Bangkok · ★4.33 · 1 bedroom · 2 beds · 1 bath,9652914,Jirasak,,Vadhana,13.7137,100.59637,Entire home/apt,1300,30,7,2018-12-18,0.06,1,0,0,
1507375,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,8008449,Sina,,Vadhana,13.70714,100.60281,Entire home/apt,2236,1,0,,,1,0,0,
965722,Rental unit in Bangkok · ★3.50 · 1 bedroom · 1 bed · 1 bath,5265861,Chuchart,,Vadhana,13.74444,100.57003,Private room,3839,30,3,2018-12-24,0.04,1,0,0,
1862089,Rental unit in Bangkok · ★4.58 · 1 bedroom · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720548,100.54697,Entire home/apt,1000,1,421,2023-01-10,3.59,39,335,3,
969792,Rental unit in Bangkok · 1 bedroom · 2 beds · 2 baths,5297436,Anya,,Ratchathewi,13.7547,100.53268,Entire home/apt,3134,1,0,,,1,0,0,
973830,Home in Bangkok · ★4.78 · 1 bedroom · 1 bed · 1.5 baths,5325919,วสวัตติ์,,Bangkok Yai,13.73292,100.46413,Private room,1762,1,80,2023-04-12,0.64,3,356,4,
1515778,Condo in Bangkok · 1 bedroom · 1 bed · 1.5 shared baths,8093424,Tesue,,Vadhana,13.70992,100.59918,Shared room,712,2,1,2018-08-01,0.02,1,0,0,
1522068,Rental unit in Bangkok · ★4.77 · 2 bedrooms · 3 beds · 1 bath,8123510,Tatiya,,Chatu Chak,13.84279,100.56287,Entire home/apt,2008,2,234,2023-06-12,2.02,9,348,37,
1862331,Rental unit in Bangkok · ★4.72 · 1 bedroom · 4 beds · 1 bath,8214044,Evan From Sanctuary House,,Sathon,13.72052,100.546939,Entire home/apt,1079,1,276,2023-04-28,2.52,8,362,14,
1526123,Condo in Bangkok · ★4.60 · 1 bedroom · 1 bath,1774390,Add,,Vadhana,13.73767,100.58381,Entire home/apt,2118,5,43,2023-03-09,0.37,2,364,3,
976690,Rental unit in Bangkok · ★4.70 · 1 bedroom · 1 bed · 1 bath,5344120,Nattavut,,Phaya Thai,13.77931,100.54262,Entire home/apt,1400,15,90,2022-11-15,0.73,4,365,2,
978531,Rental unit in Bangkok · ★3.0 · 2 bedrooms · 2 beds · 2 baths,5309669,Apiradee,,Sathon,13.72291,100.53759,Entire home/apt,5429,2,3,2018-12-18,0.03,4,180,0,
1862377,Rental unit in Bangkok · ★4.68 · 1 bedroom · 1 bed · 1 bath,8214044,Evan From Sanctuary House,,Sathon,13.72063,100.54694,Entire home/apt,1157,1,318,2023-05-15,2.91,8,363,11,
978969,Rental unit in Bangkok · ★4.83 · 1 bedroom · 1 bed · 1 bath,5358785,Danny,,Vadhana,13.73224,100.57803,Entire home/apt,1655,4,6,2023-01-01,0.05,1,364,1,
1547429,Home in Bangkok · 3 bedrooms · 3 beds · 3 baths,8243802,Prare,,Saphan Sung,13.73667,100.69141,Entire home/apt,10530,1,0,,,1,0,0,
1882107,Condo in Bangkok · ★4.74 · 1 bedroom · 1 bed · 1 bath,9797599,Littlehome,,Khlong San,13.72215,100.50504,Entire home/apt,2290,20,34,2018-04-06,0.29,10,152,0,
1560067,Rental unit in Bangkok · ★4.77 · Studio · 2 beds · 1 bath,7667490,Egg,,Sathon,13.72053,100.53854,Entire home/apt,1197,180,87,2016-08-20,0.73,1,0,0,
985743,Condo in Khet Sathon · 2 bedrooms · 1 bed · 1 private bath,5309669,Apiradee,,Sathon,13.71803,100.54654,Private room,3500,3,0,,,4,363,0,
1887544,Condo in Bangkok · ★4.91 · 2 bedrooms · 2 beds · 2 baths,6132593,Salvatore,,Sathon,13.72096,100.52911,Entire home/apt,3200,2,128,2023-06-07,1.10,7,228,13,
988373,Home in Bangkok · ★4.87 · 1 bedroom · 1 bed · 1 bath,5325919,วสวัตติ์,,Phasi Charoen,13.73122,100.46228,Entire home/apt,1795,1,105,2023-06-06,0.84,3,361,17,
1571204,Rental unit in Bangkok · ★4.82 · 1 bedroom · 1 bed · 1 bath,8214044,Evan From Sanctuary House,,Sathon,13.72052,100.54682,Entire home/apt,1086,1,315,2023-06-08,2.68,8,360,19,
1888303,Condo in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 bath,9821998,Pichanee,,Khlong Toei,13.73782,100.55179,Entire home/apt,1490,5,11,2018-07-02,0.14,1,15,0,
1585084,Rental unit in Bangkok · ★4.70 · 3 bedrooms · 4 beds · 3 baths,8444643,Kiattisak,,Vadhana,13.73616,100.57224,Entire home/apt,7800,2,46,2019-02-26,0.40,56,238,0,
1016487,Home in Bangkok · 1 bedroom · 4 beds · 4 baths,5594281,Yodying,,Chatu Chak,13.82148,100.58326,Private room,350,30,0,,,1,0,0,
1897982,Rental unit in Bangkok · ★4.14 · 1 bedroom · 1 bed · 1 bath,8362130,Luckana,,Lat Krabang,13.7196,100.73106,Entire home/apt,1585,1,43,2020-03-03,0.37,2,365,0,
1898332,Condo in Bangkok · 1 bedroom · 1 bed · 1 private bath,4837310,Veesa,,Bang Na,13.67805,100.62451,Private room,400,180,0,,,1,0,0,
1019241,Rental unit in Bangkok · ★4.70 · 2 bedrooms · 2 beds · 1 bath,3323622,Phoebe,,Bang Rak,13.72687,100.52725,Entire home/apt,2747,30,104,2020-02-20,0.85,1,0,0,
1589614,Home in Bangkok · 3 bedrooms · 3 beds · 3.5 baths,6364900,Somkid,,Pra Wet,13.72352,100.6536,Entire home/apt,10000,1,0,,,1,0,0,
1920431,Rental unit in Bangkok · ★New · 1 bedroom · 1 bed · 1 bath,9955279,Panu,,Lat Krabang,13.72021,100.75534,Private room,560,1,0,,,1,361,0,
1621954,Hostel in Bangkok · ★4.68 · 1 bedroom · 1 bed · 3 shared baths,8626494,Paula,,Phra Nakhon,13.76052,100.50066,Private room,800,1,237,2020-03-06,2.02,7,365,0,
1625274,Condo in Bangkok  · ★4.75 · 1 bedroom · 1 bed · 1 bath,8641336,Ba-Wornpak (TAE),,Khlong Toei,13.72752,100.55957,Entire home/apt,2000,2,65,2022-06-21,0.63,1,358,0,
1026451,Condo in Bangkok · ★4.81 · 1 bedroom · 2 beds · 1 bath,3346331,Bee,,Sathon,13.71192,100.51535,Entire home/apt,865,2,492,2023-06-11,3.98,7,306,43,
1926489,Rental unit in Bangkok · 2 bedrooms · 1 bed · 1 bath,9434109,Sander,,Bang Na,13.67998,100.61074,Entire home/apt,1500,29,0,,,1,365,0,
1028469,Rental unit in Sathorn · 1 bedroom · 1 bed · 1 bath,2148220,Marvin,,Sathon,13.71602,100.52663,Private room,2289,1,0,,,3,0,0,
1629978,Rental unit in Bangkok · ★4.75 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook Hotel,,Bang Rak,13.73244,100.52204,Private room,1800,30,21,2020-04-11,0.18,50,339,0,
1933894,Home in Bangkok · ★5.0 · 3 bedrooms · 3 beds · 3 baths,9509219,Piya,,Pra Wet,13.70004,100.6787,Entire home/apt,3453,5,3,2022-11-28,0.03,8,181,1,
1630348,Guest suite in Bangkok · ★4.44 · 1 bedroom · 8 beds · 2 shared baths,8664261,Kriengkrai,,Sathon,13.71711,100.51524,Shared room,490,2,27,2019-08-01,0.23,7,0,0,
1028486,Rental unit in Sathorn · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,2148220,Marvin,,Sathon,13.71798,100.52841,Private room,1479,1,4,2014-11-12,0.03,3,0,0,
1936939,Hostel in Bangkok · ★4.71 · 1 bedroom · 2 beds · 3 shared baths,8626494,Paula,,Phra Nakhon,13.76032,100.50069,Private room,800,1,136,2020-01-19,1.17,7,364,0,
1630813,Rental unit in Bangkok · ★4.78 · 1 bedroom · 1 bed · 1 bath,8663142,ISanook Hotel,,Bang Rak,13.73232,100.52336,Private room,2500,30,9,2023-04-28,0.08,50,355,1,
1943048,Rental unit in Jatujak · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,9906827,Nokiko,,Chatu Chak,13.81694,100.56451,Entire home/apt,1374,1,315,2023-06-11,2.77,1,307,34,
1630920,Rental unit in Bangkok · ★4.55 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook Hotel,,Bang Rak,13.73241,100.52168,Private room,2050,30,23,2018-01-11,0.20,50,364,0,
1631106,Rental unit in Bangkok · ★4.48 · 2 bedrooms · 3 beds · 2 baths,8663142,ISanook Hotel,,Bang Rak,13.73195,100.52318,Private room,3700,30,34,2023-01-24,0.29,50,224,2,
1035351,Rental unit in Bangkok · 1 bedroom · 2 beds · 1 shared bath,4115838,Primrose,,Thawi Watthana,13.79318,100.33369,Private room,3500,1,0,,,5,365,0,
1035589,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 private bath,4115838,Primrose,,Thawi Watthana,13.79274,100.33377,Private room,2000,2,1,2022-10-25,0.12,5,363,1,
1035640,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 private bath,4115838,Primrose,,Thawi Watthana,13.79315,100.33356,Private room,2140,2,0,,,5,352,0,
1953657,Condo in Bangkok · ★4.74 · 2 bedrooms · 2 beds · 1 bath,10099278,Karjsanit,,Vadhana,13.7085,100.60039,Entire home/apt,1300,25,60,2022-08-30,0.52,1,323,3,
2266425,Rental unit in Bangkok · ★4.57 · 1 bedroom · 1 bed · 1 bath,9509219,Piya,,Khlong Toei,13.71166,100.59326,Entire home/apt,1162,360,31,2018-08-14,0.27,8,89,0,
1638413,Rental unit in Bangkok · ★4.47 · 1 bedroom · 1 bed · 1 bath,2129668,Wimonpak,,Sathon,13.71637,100.51592,Entire home/apt,888,100,228,2019-11-18,1.93,44,365,0,
1961981,Hostel in Bangkok · ★4.51 · 1 bedroom · 16 beds · 3 shared baths,10138065,S1,,Sathon,13.72157,100.54509,Shared room,330,1,86,2023-03-18,0.82,3,364,4,
2714351,Boutique hotel in Khet Khlong Toei · 2 bedrooms · 1 bed · 1 private bath,13882126,Adagio Bangkok,,Khlong Toei,13.70597,100.59998,Private room,1050,1,1,2017-08-25,0.01,6,358,0,
2279684,Rental unit in Ratchathewi · ★4.79 · Studio · 3 beds · 1 bath,11495081,Pemigar,,Ratchathewi,13.74978,100.53301,Entire home/apt,990,3,120,2023-06-05,1.20,8,82,10,
1963939,Hotel in Khet Ratchathewi · ★5.0 · Studio · 1 bed · 1 private bath,10146514,Benja,,Ratchathewi,13.756501759651231,100.54166167509091,Private room,978,1,3,2023-06-06,1.41,5,355,3,
2286703,Rental unit in Bangkok · ★4.66 · 1 bedroom · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720548,100.54697,Entire home/apt,714,1,203,2023-06-08,1.78,39,360,11,
2294502,Rental unit in Bangkok · ★4.67 · Studio · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720785,100.547241,Entire home/apt,660,1,161,2023-02-28,1.42,39,302,12,
2716261,Condo in Bangkok · ★4.79 · 1 bedroom · 1 bed · 1 bath,13899655,Sujira,,Sathon,13.71261,100.51296,Entire home/apt,781,1,276,2023-06-22,2.48,27,274,45,
1975849,Condo in Bangkok · ★4.70 · 1 bedroom · 1 bed · 1 bath,8480912,Chris And Lek,,Phaya Thai,13.79128,100.54935,Entire home/apt,1000,7,33,2023-05-13,0.29,1,171,6,
2297767,Rental unit in Bangkok · ★4.81 · 1 bedroom · 1 bed · 1 bath,10656945,Pantanida,,Huai Khwang,13.79216,100.57502,Entire home/apt,540,28,26,2023-02-25,0.31,1,141,4,
2300491,Rental unit in Bangkok · ★4.61 · 1 bedroom · 1 bed · 1 bath,8444643,Kiattisak,,Phra Khanong,13.69784,100.60635,Entire home/apt,799,30,110,2023-03-23,0.97,56,357,12,
1976962,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,10204823,Jahidul,,Yan na wa,13.70497,100.55134,Private room,2500,1,0,,,1,0,0,
2321290,Rental unit in Bangkok · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,589801,Jocelyn,,Khlong Toei,13.73606,100.55934,Entire home/apt,1729,3,135,2023-06-19,1.20,1,222,6,
2720747,Home in Bangkok · ★5.0 · 2 bedrooms · 3 beds · 2 baths,13922814,Phakarat,,Bang Sue,13.80733,100.53038,Entire home/apt,1920,2,5,2023-02-11,0.05,1,181,2,
2723621,Rental unit in Bangkok · ★4.31 · 1 bedroom · 1 bed · 1 bath,2129668,Wimonpak,,Sathon,13.71199,100.5116,Entire home/apt,750,100,115,2020-01-17,1.04,44,365,0,
1980886,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,10222460,Preeda,,Phra Khanong,13.6937,100.59897,Entire home/apt,1409,3,0,,,1,0,0,
2726713,Condo in Bangkok · ★4.86 · 1 bedroom · 2 beds · 1 bath,8688342,Andrea,,Vadhana,13.74322,100.5564,Entire home/apt,1233,24,65,2023-04-30,0.63,1,112,8,
2327076,Serviced apartment in Bangkok · ★4.09 · 2 bedrooms · 1 bed · 1 bath,11772331,Nantiruj,,Khlong Toei,13.73908,100.55487,Entire home/apt,1650,2,23,2020-01-10,0.20,6,365,0,
2332282,Condo in Bangkok · ★4.74 · Studio · 1 bed · 1 bath,1780407,Feb,,Phra Khanong,13.70396,100.60281,Entire home/apt,1264,180,27,2022-07-14,0.24,6,114,1,
1982413,Condo in Bangkok · ★4.78 · 1 bedroom · 2 beds · 1 bath,3346331,Bee,,Sathon,13.71278,100.5156,Entire home/apt,840,2,426,2023-06-24,3.67,7,305,35,
2740249,Rental unit in Bangkok · ★4.59 · 1 bedroom · 1 bed · 1 private bath,13944803,Rattana,,Phaya Thai,13.78647,100.54773,Private room,1857,365,17,2018-08-06,0.16,2,0,0,
1986193,Condo in Bangkok · ★4.94 · 1 bedroom · 1 bed · 1 bath,10246374,Arika,,Vadhana,13.72873,100.58039,Entire home/apt,2000,5,16,2023-05-22,0.14,3,53,11,
2753594,Rental unit in Bangkok · ★4.60 · 1 bedroom · 1 bed · 1 bath,2530240,Pat,,Chatu Chak,13.81892,100.56602,Entire home/apt,1057,7,79,2023-06-09,0.72,1,342,7,
2343774,Home in Bangkok · 1 bedroom · 1 bed · 2 baths,11969948,Nitchakun,,Saphan Sung,13.76276,100.69127,Entire home/apt,1000,1,0,,,1,0,0,
2018775,Rental unit in Khet Sathon · ★5.0 · 1 bedroom · 3 beds · 1 private bath,7454779,Lily Duangdao,,Sathon,13.720317,100.54586,Private room,1000,25,12,2023-06-12,1.03,10,91,12,
2360167,Rental unit in Bangkok · ★4.98 · 2 bedrooms · 2 beds · 2 baths,12052974,Nisith,,Bang Rak,13.72004,100.5186,Entire home/apt,6000,3,43,2023-06-15,0.41,1,345,24,
2368241,Rental unit in Bangkok · ★4.23 · 1 bedroom · 1 bed · 1 bath,7647775,Hataipat,,Ratchathewi,13.75156,100.52988,Entire home/apt,1358,5,77,2019-10-28,0.68,5,56,0,
2778874,Loft in Bangkok · ★4.64 · 1 bedroom · 1 bed · 1 bath,2129668,Wimonpak,,Sathon,13.71304,100.51213,Entire home/apt,1300,100,12,2017-11-03,0.11,44,365,0,
2778907,Loft in Bangkok · ★4.55 · 2 bedrooms · 2 beds · 1 bath,2129668,Wimonpak,,Sathon,13.71759,100.51373,Entire home/apt,1700,1,231,2023-06-10,2.08,44,365,24,
2064413,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,8664261,Kriengkrai,,Sathon,13.71659,100.51588,Private room,835,1,0,,,7,0,0,
2805935,Rental unit in Bangkok · ★4.24 · 1 bedroom · 1 bed · 1 bath,5072454,Ko,,Saphan Sung,13.77458,100.67411,Private room,390,1,17,2023-03-06,0.15,2,365,1,
2368635,Rental unit in Bangkok · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,8663142,ISanook Hotel,,Bang Rak,13.7319,100.52255,Private room,1800,30,7,2023-02-11,0.06,50,313,1,
2065054,Loft in Bangkok · 1 bedroom · 1 bed · 1 bath,8664261,Kriengkrai,,Sathon,13.71655,100.51384,Private room,926,1,2,2022-12-30,0.04,7,0,1,
2368771,Rental unit in Bangkok · ★3.67 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook Hotel,,Bang Rak,13.732,100.52294,Private room,2043,30,3,2022-02-07,0.03,50,364,0,
2813164,Boutique hotel in Bangkok · ★4.68 · 1 bedroom · 2 beds · 1 private bath,14391623,Sasi,,Phra Nakhon,13.74771,100.49931,Private room,2371,1,62,2023-04-16,0.59,24,362,7,
2065536,Rental unit in Bangkok · 1 bedroom · 1 bed · 0 baths,8664261,Kriengkrai,,Sathon,13.71496,100.51406,Private room,880,1,0,,,7,0,0,
2819341,Rental unit in Bangkok · ★4.50 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook Hotel,,Bang Rak,13.73427,100.52155,Private room,1800,30,4,2015-06-09,0.04,50,364,0,
2842313,Rental unit in Bangkok · ★4.67 · 1 bedroom · 1 bed · 1 bath,7647775,Hataipat,,Khlong San,13.71303,100.50001,Entire home/apt,1500,2,3,2020-01-07,0.03,5,212,0,
2375378,Rental unit in Bangkok · 2 bedrooms · 3 beds · 2 baths,8663142,ISanook Hotel,,Bang Rak,13.7332,100.52094,Private room,3700,30,1,2022-08-27,0.10,50,347,1,
2065699,Loft in Bangkok · 1 bedroom · 1 bed · 1 bath,8664261,Kriengkrai,,Sathon,13.718,100.51573,Private room,650,1,0,,,7,0,0,
2870408,Rental unit in バンコク · ★4.78 · 1 bedroom · 1 bed · 1 bath,14672170,Hattori,,Vadhana,13.7427,100.57013,Entire home/apt,1157,14,46,2023-06-21,0.46,1,149,12,
2067731,Guest suite in Bangkok · 1 bedroom · 2 beds · 1 shared bath,8664261,Kriengkrai,,Sathon,13.71662,100.51572,Shared room,880,1,2,2019-01-01,0.03,7,0,0,
2945910,Boutique hotel in Bangkok · ★4.68 · 1 bedroom · 1 bed · 1 private bath,15039858,Around The World B&B,,Suanluang,13.73754,100.63129,Private room,950,1,38,2023-01-29,0.37,10,364,1,
2390092,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,12208490,Aggarat,,Huai Khwang,13.77302,100.57755,Private room,1233,1,0,,,1,0,0,
2068795,Townhouse in Bangkok · ★4.79 · 3 bedrooms · 7 beds · 3 baths,9390848,VeeZa,,Dusit,13.77537,100.52383,Entire home/apt,3400,1,296,2023-06-10,3.04,1,238,27,
2394858,Rental unit in Bangkok · ★4.52 · Studio · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720785,100.547241,Entire home/apt,660,1,155,2023-06-02,1.37,39,269,12,
2401250,Condo in Bangkok · ★4.80 · 1 bedroom · 1 bed · 1 bath,12271824,Kiat,,Phra Khanong,13.69011,100.60844,Entire home/apt,1919,7,15,2023-03-31,0.13,1,263,3,
2960072,Boutique hotel in Bangkok · 1 bedroom · 3 beds · 1 private bath,14391623,Sasi,,Phra Nakhon,13.74941,100.49719,Private room,3892,1,2,2018-01-22,0.02,24,359,0,
2960283,Boutique hotel in Bangkok · ★5.0 · 1 bedroom · 3 beds · 1 shared bath,14391623,Sasi,,Phra Nakhon,13.7477,100.49783,Hotel room,2929,1,10,2022-12-07,0.10,24,337,2,
2068972,Rental unit in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 bath,10581237,Anchana,,Bang Rak,13.72225,100.51642,Private room,2061,30,11,2015-09-02,0.09,4,365,0,
2972032,Condo in Khet Chatuchak · ★5.0 · 1 bedroom · 2 beds · 1 bath,1766624,Chutiwan,,Chatu Chak,13.80406,100.57064,Entire home/apt,550,29,3,2023-06-15,0.76,1,187,3,
